4K频道,#genre#
东森戏剧,http://204.78709.site/s198/ettvdrama/playlist.m3u8
东森财经,http://204.78709.site/s198/ettvcaijing_twn/playlist.m3u8
东森幼幼,http://204.78709.site/s198/yoyo_twn/playlist.m3u8
东森洋片,http://204.78709.site/s198/ettvwestern/playlist.m3u8
纬来日本,rtmp://161.202.204.248:1935/sat/tv771
緯來育樂,rtmp://161.202.204.248:1935/sat/tv701
纬来综合,http://204.78709.site/s198/videolandzhe_twn/playlist.m3u8
纬来戏剧,http://204.78709.site/s198/videolandxiju_twn/playlist.m3u8
纬来精彩,http://204.78709.site/s198/videolandspecial_twn/playlist.m3u8
纬来体育,rtmp://161.202.204.248:1935/sat/tv721
壹电视新闻,http://204.78709.site/s198/onetvnews_twn/playlist.m3u8
大爱1台,http://204.78709.site/s198/daai_twn/playlist.m3u8
EYE TV戏剧,http://204.78709.site/s198/eyetvxiju_twn/playlist.m3u8
EYE TV旅游l,http://204.78709.site/s198/eyetvtravel_twn/playlist.m3u8
爱尔达影剧台,http://204.78709.site/s198/eltadrama_twn/playlist.m3u8
非凡新闻,http://204.78709.site/s198/feifannews_twn/playlist.m3u8
龙华戏剧,http://204.78709.site/s198/lunghuaxiju_twn/playlist.m3u8
龙华偶像,http://204.78709.site/s198/lunghuaidol_twn/playlist.m3u8
龙华电影,http://204.78709.site/s198/lunghuamovie_twn/playlist.m3u8
龙华洋片,http://204.78709.site/s198/lunghuawestern_twn/playlist.m3u8
龙华动画,http://204.78709.site/s198/lunghuaanimation_twn/playlist.m3u8
靖天电影,http://204.78709.site/s198/jingtianmovie_twn/playlist.m3u8
靖天卡通,http://204.78709.site/s198/jingtiancartoon_twn/playlist.m3u8
靖天映画,http://204.78709.site/s198/jingtianyinghua_twn/playlist.m3u8
靖洋戏剧,http://204.78709.site/s198/jingyangxiju_twn/playlist.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
好莱坞电影,http://204.78709.site/s198/hollywoodmovies_twn/playlist.m3u8
Diva,http://204.78709.site/s198/diva_twn/playlist.m3u8
FOX Movie,http://204.78709.site/s198/moviehd_twn/playlist.m3u8
龙翔时代电影,http://204.78709.site/s198/lungxiangtime_twn/playlist.m3u8
国兴卫视,http://204.78709.site/s198/guoxingweishi_twn/playlist.m3u8
星卫电影 ,http://204.78709.site/s198/xingwei_movie/playlist.m3u8
年代新闻,http://204.78709.site/s198/niandainews_twn/playlist.m3u8
爱尔达体育1台,http://204.78709.site/s198/eltasport_twn/playlist.m3u8
HBO_HD,http://204.78709.site/s198/hbohd_twn/playlist.m3u8
Fox Crime,http://204.78709.site/s198/foxcrime_twn/playlist.m3u8
HBO_HITS,http://204.78709.site/s198/hbohits_twn/playlist.m3u8
HBO_Signature,http://204.78709.site/s198/hbosignature_twn/playlist.m3u8
FOX_HD,http://204.78709.site/s198/foxhd_twn/playlist.m3u8
Fox_Action Movies,http://204.78709.site/s198/foxaction_twn/playlist.m3u8
Fox_Family,http://204.78709.site/s198/foxfamily_twn/playlist.m3u8
FX_HD,http://204.78709.site/s198/fxhd_twn/playlist.m3u8
CINEMAX,http://204.78709.site/s198/cinemax_twn/playlist.m3u8
AXN Taiwan,http://204.78709.site/s198/axn_twn/playlist.m3u8
CatchPlay 电影台,http://204.78709.site/s198/catchplay_twn/playlist.m3u8
BBC World News,http://204.78709.site/s198/bbcnews_twn/playlist.m3u8
CNBC,http://204.78709.site/s198/cnbc_twn/playlist.m3u8
Bloomberg News,http://204.78709.site/s198/bloomberg_twn/playlist.m3u8
France 24,http://204.78709.site/s198/france24_twn/playlist.m3u8
DW (Deutsch),http://204.78709.site/s198/dw_twn/playlist.m3u8
ABC News,http://204.78709.site/s198/abcnews_glo/playlist.m3u8
CBS HD,http://204.78709.site/s198/cbshd_glo/playlist.m3u8
CBSN HD,http://204.78709.site/s198/cbsn_glo/playlist.m3u8
History,http://204.78709.site/s198/history1hd_twn/playlist.m3u8
History 2,http://204.78709.site/s198/history2hd_twn/playlist.m3u8
WWE (backup),http://204.78709.site/s198/wwe_twn/playlist.m3u8
NBA,http://204.78709.site/s198/nba_twn/playlist.m3u8
NBA US,http://204.78709.site/s198/nbausa_glo/playlist.m3u8
NBC Golf,http://204.78709.site/s198/nbcgolf_glo/playlist.m3u8
博斯网球台,http://204.78709.site/s198/bositennis_twn/playlist.m3u8
博斯高球I,http://204.78709.site/s198/bosigolf1_twn/playlist.m3u8
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
Fox Sports 3 HD,http://204.78709.site/s198/foxsport3hd_twn/playlist.m3u8
Disney Taiwan,http://204.78709.site/s198/disneytwn_twn/playlist.m3u8
Nick Jr Asia,http://204.78709.site/s198/nickelodeon_twn/playlist.m3u8
Boomerang TV,http://204.78709.site/s198/boomerang_twn/playlist.m3u8
Momo TV,http://204.78709.site/s198/momo1_twn/playlist.m3u8
Animax,http://204.78709.site/s198/cartoonnetwork_twn/playlist.m3u8
Disney Channel,http://204.78709.site/s198/disneych_glo/playlist.m3u8
CNN HD,http://204.78709.site/s198/cnn_twn/playlist.m3u8
HBO HD,http://204.78709.site/s198/hbohd_twn/playlist.m3u8
FOX HD,http://204.78709.site/s198/foxhd_twn/playlist.m3u8
FX HD,http://204.78709.site/s198/fxhd_twn/playlist.m3u8
卫视合家欢,http://204.78709.site/s198/starfamily/playlist.m3u8
曼迪日本台 ,http://204.78709.site/s198/mandijapan_twn/playlist.m3u8
鸿基影剧台,http://204.78709.site/s198/hongjimovie_twn/playlist.m3u8
三立Live新聞,http://seb.sason.top/sc/sllive_fhd.m3u8
中天新聞,http://seb.sason.top/sc/ztxw_fhd.m3u8
東森財經新聞,http://seb.sason.top/sc/dscjxw_fhd.m3u8
華視新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8
民视,http://seb.sason.top/ptv/ftv.php?id=ms
民視台灣台,http://seb.sason.top/ptv/ftv.php?id=tw
民视第一台,http://seb.sason.top/ptv/ftv.php?id=dy
民視影劇,http://seb.sason.top/ptv/ftv.php?id=yj
民视綜藝,http://seb.sason.top/ptv/ftv.php?id=zy
民视旅遊,http://seb.sason.top/ptv/ftv.php?id=ly
台视新聞,http://seb.sason.top/sc/tsxw_fhd.m3u8
華视新聞資訊,http://seb.sason.top/sc/hsxw_fhd.m3u8
中视新聞,http://seb.sason.top/sc/zsxw_fhd.m3u8
民視,http://520574.xyz/dl/gt.php?id=ftv
民視台湾,http://520574.xyz/dl/gt.php?id=fttv
民視影剧,http://520574.xyz/dl/gt.php?id=ftvdrama
民視新聞,http://seb.sason.top/sc/msxw_fhd.m3u8
民視新闻,http://520574.xyz/dl/gt.php?id=ftvnews
民視旅游,http://520574.xyz/dl/gt.php?id=ftvtravel
民視第一,http://520574.xyz/dl/gt.php?id=fmtv
民視综艺,http://520574.xyz/dl/gt.php?id=ftvvariety
秒开测试,#genre#
无线财经,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZiZmluYW5jZQ__
星河粤语,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZieGg_
无线新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZibmV3cw__
now直播,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbm93MzMx
now新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbm93MzMy
now体育,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbm93NjMw
有线财经,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEY2FmaW5hbmNl
有线娱乐,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEY2FlbnQ_
有线新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEY2FuZXdz
明珠台,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZibXo_
J2,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZiajI_
翡翠台,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZiZmM_
c+,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEY3BsdXM_
32,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEcnRoazMy
31,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEcnRoazMx
台视新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHN4dw__
民视新闻台,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbXN4dw__
一新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHd5eHc_
tvbs新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHZic3h3
环宇新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEaHl4dw__
环宇新闻2,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEaHl0dw__
东森财经新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEZHNmaW5hbmNl
东森新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEZHN4dw__
中天新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEenR4dw__
三立live,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEc2x4dw__
华视新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEaHN4dw__
年代新闻,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbmR4dw__
公视,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHdncw__
台视,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHd0cw__
中视,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHd6cw__
民视第一,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbXNkeQ__
民事台湾,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbXN0dw__
民视,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHdtcw__
星卫电影,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEeHdkeQ__
美亚电影,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEbXlkeQ__
緯來體育,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEd2x0eQ__
ELTA體育1,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEZWx0YTE_
ELTA體育2,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEZWx0YTI_
ELTA體育3,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEZWx0YTM_
天映頻道,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHlwZA__
天映經典,http://gat.589ys.top:9889/tvzb.php?nn85&play&vkeys=dmlkJTNEZm1pbGl2ZSUyM2lkJTNEdHlqZA__
测试港台[密码:915]
翡翠台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/61.ts
无线新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/51.ts
明珠台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/59.ts
VIUTV,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/57.ts
J2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/52.ts
无线财经,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/56.ts
星河频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/43.ts
31 台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/58.ts
32台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/39.ts
凤凰资讯,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/53.ts
凤凰卫视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/54.ts
凤凰香港,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/40.ts
NOW直播,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/68.ts
NOW新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/67.ts
开电视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/60.ts
有线体育,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/46.ts
18台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/45.ts
有线财经,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/47.ts
有线娱乐,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/48.ts
有线电影一台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/55.ts
有线新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/50.ts
有线高清,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/44.ts
澳门综艺,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/65.ts
澳门资讯,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/64.ts
澳门澳视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/63.ts
澳门体育,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/62.ts
艾尔达影剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/154.ts
艾尔达综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/155.ts
中视经典,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/95.ts
民视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/122.ts
台视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/116.ts
中视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/109.ts
霹雳台湾,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/88.ts
华视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/120.ts
公视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/147.ts
国家地理,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/156.ts
探索频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/76.ts
动物星球,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/81.ts
迪士尼,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/210.ts
亲子,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/226.ts
东森幼幼,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/216.ts
纬来综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/205.ts
八大第一,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/212.ts
八大综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/211.ts
三立台湾,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/197.ts
三立都会,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/198.ts
卫视中文,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/192.ts
东森综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/219.ts
东森超视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/84.ts
中天综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/190.ts
天良电视,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/238.ts
中天娱乐,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/191.ts
东森戏剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/220.ts
八大戏剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/213.ts
纬来戏剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/206.ts
三立综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/117.ts
台电新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/112.ts
年代新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/199.ts
东森新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/218.ts
中天新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/189.ts
民视新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/121.ts
三立新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/196.ts
TVBS新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/223.ts
TVBSHD,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/224.ts
东森财经,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/215.ts
非凡新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/209.ts
天映频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/82.ts
卫视电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/193.ts
东森电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/214.ts
纬来电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/195.ts
龙翔时代,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/202.ts
HBOHD,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/167.ts
东森洋片,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/217.ts
AXN,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/236.ts
好莱坞电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/208.ts
FOX,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/231.ts
FOX2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/175.ts
CINE,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/235.ts
纬来体育,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/204.ts
纬来音乐,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/194.ts
Z频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/222.ts
靖洋戏剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/139.ts
FOX频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/173.ts
八大娱乐,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/79.ts
龙华洋片,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/101.ts
龙华戏剧,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/102.ts
公视二台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/99.ts
公视三台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/146.ts
华视体育,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/97.ts
靖天电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/140.ts
华纳电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/86.ts
寰宇综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/107.ts
艾尔达体育一台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/151.ts
艾尔达体育二台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/152.ts
艾尔达体育三台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/153.ts
寰宇新闻二台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/106.ts
民视第一台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/201.ts
民视台湾,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/200.ts
民视新闻台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/74.ts
play电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/183.ts
探索亚洲,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/115.ts
寰宇新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/105.ts
博斯运动2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/90.ts
博斯运动1,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/237.ts
HBO原创,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/228.ts
HBO强档,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/230.ts
星卫电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/113.ts
家庭电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/171.ts
国家地理野生频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/158.ts
国家地理悠人频道,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/157.ts
博斯高球2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/169.ts
博斯高球1,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/170.ts
博斯网球,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/89.ts
博斯无限,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/69.ts
中视精彩,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/96.ts
台视综合,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/93.ts
台视新闻,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/92.ts
龙华电影,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/100.ts
台电视电影台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/110.ts
卫视卡式台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/281.ts
AEC,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/256.ts
爱奇艺,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/260.ts
华丽台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/264.ts
双星台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/259.ts
全佳台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/261.ts
小太阳,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/258.ts
欢喜台,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/248.ts
AOD,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/242.ts
TV1,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/255.ts
TV2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/254.ts
TV3,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/253.ts
NTV7,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/252.ts
TV8,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/251.ts
TV9,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/247.ts
BNC,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/269.ts
Awani,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/250.ts
Warnd,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/266.ts
cerid,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/280.ts
shop1,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/241.ts
shop2,http://46.4.85.163:25461/live/bgxG4dsJRx/CmXaNE3RwE/265.ts
港台二线,#genre#
凤凰中文,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=10#http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=1#http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=2
凤凰资讯,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=11#http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=3
凤凰香港,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=4
香港卫视,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=5
亚旅卫视,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=19
星空卫视,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=7#rtmp://58.200.131.2:1935/livetv/startv
ATV,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=6
V音乐,rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
极限赛车,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
有线新闻,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=13#http://demo.easydss.com:10080/vhls/jIZb3kvGg/jIZb3kvGg_live.m3u8
有线综合,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=15
有线財經,http://php.vip68168he.xyz/HQHTV/GOTPD/gmt.php?id=14
